date,venue,race_no,race_id,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason
2026-07-15,京王閣,4,042720260715,trio,3連複,1,1-2-5,0.2432678768399826,41.2,902,True,400,16480.0,16080.0,400,3608.0,False,external holdout ROI target was not met
2026-07-15,京王閣,8,082720260715,trifecta,3連単,1,7-2-1,0.15557299506709407,98.0,1425,True,500,49000.0,48500.0,500,7125.0,False,external holdout ROI target was not met
2026-07-15,京王閣,8,082720260715,trifecta,3連単,3,2-7-1,0.09541695979770512,135.7,1195,True,400,54280.0,53880.0,400,4780.0,False,external holdout ROI target was not met
2026-07-15,広島,4,046220260715,exacta,2車単,1,6-2,0.12291359251702971,157.5,1836,True,500,78750.0,78250.0,500,9180.0,False,external holdout ROI target was not met
2026-07-15,広島,4,046220260715,exacta,2車単,3,2-6,0.10740854272414192,157.5,1592,True,500,78750.0,78250.0,500,7960.0,False,external holdout ROI target was not met
2026-07-15,広島,7,076220260715,trifecta,3連単,1,1-7-3,0.10708623390279846,179.2,1819,True,500,89600.0,89100.0,500,9095.0,False,external holdout ROI target was not met
2026-07-15,広島,7,076220260715,trifecta,3連単,2,1-3-7,0.07505948497099219,179.2,1245,True,500,89600.0,89100.0,500,6225.0,False,external holdout ROI target was not met
2026-07-15,広島,9,096220260715,quinella_place,ワイド,2,1-3,0.47304420799502683,8.7,312,True,200,1740.0,1540.0,200,624.0,False,external holdout ROI target was not met
