date,venue,race_no,race_id,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason
2026-07-13,京王閣,5,052720260713,trio,3連複,1,1-2-5,0.3833583656778525,40.7,1460,True,500,20350.0,19850.0,500,7300.0,False,external holdout ROI target was not met
2026-07-13,京王閣,6,062720260713,trifecta,3連単,2,6-1-4,0.08764641581453834,142.4,1148,True,400,56960.0,56560.0,400,4592.0,False,external holdout ROI target was not met
2026-07-13,京王閣,8,082720260713,quinella_place,ワイド,3,2-3,0.4246851247853913,10.2,333,True,200,2040.0,1840.0,200,666.0,False,external holdout ROI target was not met
2026-07-13,京王閣,8,082720260713,trio,3連複,3,1-2-7,0.15259871184971668,69.0,953,True,400,27600.0,27200.0,400,3812.0,False,external holdout ROI target was not met
2026-07-13,広島,7,076220260713,quinella_place,ワイド,2,1-6,0.7244884543255463,8.5,516,True,200,1700.0,1500.0,200,1032.0,False,external holdout ROI target was not met
