date,venue,race_no,race_id,rank_in_race,car_no,player_id,finish_pos,odds_win,p_win,expected_value_win,stake_yen,is_hit,actual_return_yen,actual_profit_yen,loss_amount_yen,expected_profit_yen
2026-03-18,名古屋,1,014220260318,1,5,015834,7,,0.2810763517784436,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,1,014220260318,2,2,013914,1,,0.1780025692550533,,100,True,,,0,
2026-03-18,名古屋,1,014220260318,3,3,012875,2,,0.1780025692550533,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,1,014220260318,4,7,014891,4,,0.1780025692550533,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,1,014220260318,5,1,013359,5,,0.13572695905697815,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,1,014220260318,6,4,012779,3,,0.02557668826450593,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,1,014220260318,7,6,014810,6,,0.023612293134912435,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,3,034220260318,1,1,014983,2,,0.23048721509305928,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,3,034220260318,2,2,015189,4,,0.23048721509305928,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,3,034220260318,3,3,014952,3,,0.17904809763506166,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,3,034220260318,4,5,014822,1,,0.17904809763506166,,100,True,,,0,
2026-03-18,名古屋,3,034220260318,5,6,015007,6,,0.10662072892323016,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,3,034220260318,6,7,013888,7,,0.04119058629104477,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,3,034220260318,7,4,014315,5,,0.03311805932948324,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,8,084220260318,1,1,015441,5,,0.36433796271359653,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,8,084220260318,2,2,015375,6,,0.15595418171404352,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,8,084220260318,3,3,014427,3,,0.15595418171404352,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,8,084220260318,4,7,014817,2,,0.15595418171404352,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,8,084220260318,5,4,014714,1,,0.09286861325311889,,100,True,,,0,
2026-03-18,名古屋,8,084220260318,6,5,014137,4,,0.06073504295493541,,100,False,0.0,-100.0,100,
2026-03-18,名古屋,8,084220260318,7,6,013726,7,,0.014195835936218636,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,1,012420260318,1,2,015710,2,,0.4419581830361837,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,1,012420260318,2,1,013591,4,,0.1837001801737295,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,1,012420260318,3,3,012783,3,,0.16200948369439125,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,1,012420260318,4,4,012197,1,,0.16200948369439125,,100,True,,,0,
2026-03-18,宇都宮,1,012420260318,5,5,012626,5,,0.050322669401304324,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,4,042420260318,1,1,015883,1,,0.7000197508139598,,100,True,,,0,
2026-03-18,宇都宮,4,042420260318,2,5,015210,2,,0.1479168259587622,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,4,042420260318,3,2,013738,5,,0.0998754294154949,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,4,042420260318,4,7,014289,3,,0.02525844461699855,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,4,042420260318,5,3,012753,7,,0.013464230137586039,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,4,042420260318,6,4,013264,6,,0.013464230137586039,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,4,042420260318,7,6,013212,4,,1.0889196123772709e-06,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,9,092420260318,1,1,015059,3,,0.4391409061448375,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,9,092420260318,2,4,014186,1,,0.2371611500371758,,100,True,,,0,
2026-03-18,宇都宮,9,092420260318,3,5,015526,5,,0.10200806992675596,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,9,092420260318,4,7,014340,4,,0.07877881823235228,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,9,092420260318,5,2,014161,2,,0.06947688160026574,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,9,092420260318,6,3,013570,7,,0.03801528957270419,,100,False,0.0,-100.0,100,
2026-03-18,宇都宮,9,092420260318,7,6,015180,6,,0.03541888448590867,,100,False,0.0,-100.0,100,
2026-03-18,小田原,5,053620260318,1,1,015262,3,,0.3398400391710016,,100,False,0.0,-100.0,100,
2026-03-18,小田原,5,053620260318,2,5,014465,1,,0.23956624983536037,,100,True,,,0,
2026-03-18,小田原,5,053620260318,3,2,015648,4,,0.18290602719021404,,100,False,0.0,-100.0,100,
2026-03-18,小田原,5,053620260318,4,3,013901,5,,0.14125471327872022,,100,False,0.0,-100.0,100,
2026-03-18,小田原,5,053620260318,5,4,011477,2,,0.03869519469702519,,100,False,0.0,-100.0,100,
2026-03-18,小田原,5,053620260318,6,7,014136,7,,0.03869519469702519,,100,False,0.0,-100.0,100,
2026-03-18,小田原,5,053620260318,7,6,015382,6,,0.019042581130653508,,100,False,0.0,-100.0,100,
2026-03-18,小田原,11,113620260318,1,1,015891,1,,0.4582823181862584,,100,True,,,0,
2026-03-18,小田原,11,113620260318,2,4,015278,4,,0.14454348248496626,,100,False,0.0,-100.0,100,
2026-03-18,小田原,11,113620260318,3,6,015726,7,,0.1096824871078865,,100,False,0.0,-100.0,100,
2026-03-18,小田原,11,113620260318,4,2,013438,3,,0.07405908981790672,,100,False,0.0,-100.0,100,
2026-03-18,小田原,11,113620260318,5,5,015733,5,,0.07405908981790672,,100,False,0.0,-100.0,100,
2026-03-18,小田原,11,113620260318,6,7,014084,6,,0.07405908981790672,,100,False,0.0,-100.0,100,
2026-03-18,小田原,11,113620260318,7,3,014361,2,,0.0653144427671686,,100,False,0.0,-100.0,100,
2026-03-18,松戸,1,013120260318,1,1,015770,1,,0.42939624594987885,,100,True,,,0,
2026-03-18,松戸,1,013120260318,2,2,015216,3,,0.27992545747875436,,100,False,0.0,-100.0,100,
2026-03-18,松戸,1,013120260318,3,5,015777,7,,0.1027690712505972,,100,False,0.0,-100.0,100,
2026-03-18,松戸,1,013120260318,4,4,015761,5,,0.0874927886953268,,100,False,0.0,-100.0,100,
2026-03-18,松戸,1,013120260318,5,3,015674,2,,0.07205288480791618,,100,False,0.0,-100.0,100,
2026-03-18,松戸,1,013120260318,6,6,015957,4,,0.0190089268965608,,100,False,0.0,-100.0,100,
2026-03-18,松戸,1,013120260318,7,7,014897,6,,0.009354624920965933,,100,False,0.0,-100.0,100,
2026-03-18,松戸,6,063120260318,1,1,015805,1,,0.38074378624916766,,100,True,,,0,
2026-03-18,松戸,6,063120260318,2,2,014688,6,,0.15672585350946644,,100,False,0.0,-100.0,100,
2026-03-18,松戸,6,063120260318,3,4,015785,2,,0.15672585350946644,,100,False,0.0,-100.0,100,
2026-03-18,松戸,6,063120260318,4,5,015746,7,,0.15672585350946644,,100,False,0.0,-100.0,100,
2026-03-18,松戸,6,063120260318,5,3,014354,3,,0.10582340324238591,,100,False,0.0,-100.0,100,
2026-03-18,松戸,6,063120260318,6,7,012963,5,,0.028989172091454827,,100,False,0.0,-100.0,100,
2026-03-18,松戸,6,063120260318,7,6,013417,4,,0.014266077888592297,,100,False,0.0,-100.0,100,
2026-03-18,玉野,2,026120260318,1,2,015159,1,,0.21982571264160997,,100,True,,,0,
2026-03-18,玉野,2,026120260318,2,6,015538,3,,0.17819247159339913,,100,False,0.0,-100.0,100,
2026-03-18,玉野,2,026120260318,3,4,014037,4,,0.14455659107951677,,100,False,0.0,-100.0,100,
2026-03-18,玉野,2,026120260318,4,1,013479,2,,0.14120621220203786,,100,False,0.0,-100.0,100,
2026-03-18,玉野,2,026120260318,5,7,015844,7,,0.14120621220203786,,100,False,0.0,-100.0,100,
2026-03-18,玉野,2,026120260318,6,5,012899,5,,0.10969243417176007,,100,False,0.0,-100.0,100,
2026-03-18,玉野,2,026120260318,7,3,014781,6,,0.06532036610963834,,100,False,0.0,-100.0,100,
2026-03-18,玉野,7,076120260318,1,1,014053,2,,0.23888785508001112,,100,False,0.0,-100.0,100,
2026-03-18,玉野,7,076120260318,2,2,015545,4,,0.23888785508001112,,100,False,0.0,-100.0,100,
2026-03-18,玉野,7,076120260318,3,7,015014,3,,0.1470555410308803,,100,False,0.0,-100.0,100,
2026-03-18,玉野,7,076120260318,4,5,014511,1,,0.12857233839562487,,100,True,,,0,
2026-03-18,玉野,7,076120260318,5,3,014399,7,,0.1251962212105425,,100,False,0.0,-100.0,100,
2026-03-18,玉野,7,076120260318,6,4,012478,5,,0.08756959266258131,,100,False,0.0,-100.0,100,
2026-03-18,玉野,7,076120260318,7,6,014839,6,,0.0338305965403488,,100,False,0.0,-100.0,100,
2026-03-18,高知,4,047420260318,1,1,015800,1,,0.426090321285647,,100,True,,,0,
2026-03-18,高知,4,047420260318,2,2,013970,4,,0.2541173876177002,,100,False,0.0,-100.0,100,
2026-03-18,高知,4,047420260318,3,3,014364,2,,0.1331777065978305,,100,False,0.0,-100.0,100,
2026-03-18,高知,4,047420260318,4,4,014843,7,,0.10967575837468391,,100,False,0.0,-100.0,100,
2026-03-18,高知,4,047420260318,5,6,013061,5,,0.03598735821669316,,100,False,0.0,-100.0,100,
2026-03-18,高知,4,047420260318,6,5,013969,3,,0.02671226589280317,,100,False,0.0,-100.0,100,
2026-03-18,高知,4,047420260318,7,7,013647,6,,0.014239202014642115,,100,False,0.0,-100.0,100,
2026-03-18,高知,9,097420260318,1,1,015601,2,,0.2259529264175736,,100,False,0.0,-100.0,100,
2026-03-18,高知,9,097420260318,2,2,015751,3,,0.2259529264175736,,100,False,0.0,-100.0,100,
2026-03-18,高知,9,097420260318,3,4,014422,5,,0.17905333816904787,,100,False,0.0,-100.0,100,
2026-03-18,高知,9,097420260318,4,3,015646,7,,0.13909300592413118,,100,False,0.0,-100.0,100,
2026-03-18,高知,9,097420260318,5,5,014235,1,,0.12161060304682214,,100,True,,,0,
2026-03-18,高知,9,097420260318,6,6,013493,6,,0.0541686000124258,,100,False,0.0,-100.0,100,
2026-03-18,高知,9,097420260318,7,7,012989,4,,0.0541686000124258,,100,False,0.0,-100.0,100,
2026-03-19,いわき平,5,051320260319,1,3,015893,2,,0.40184112492146806,,100,False,0.0,-100.0,100,
2026-03-19,いわき平,5,051320260319,2,2,015803,1,,0.2336419112043393,,100,True,,,0,
2026-03-19,いわき平,5,051320260319,3,1,014005,3,,0.15798476339887707,,100,False,0.0,-100.0,100,
2026-03-19,いわき平,5,051320260319,4,4,014669,4,,0.12380429141478486,,100,False,0.0,-100.0,100,
2026-03-19,いわき平,5,051320260319,5,5,014003,6,,0.0649381108153346,,100,False,0.0,-100.0,100,
2026-03-19,いわき平,5,051320260319,6,6,014027,7,,0.017789090239404545,,100,False,0.0,-100.0,100,
2026-03-19,いわき平,5,051320260319,7,7,013333,5,,7.080057915283009e-07,,100,False,0.0,-100.0,100,
2026-03-19,取手,3,032320260319,1,7,015884,1,,0.5149247183214762,,100,True,,,0,
2026-03-19,取手,3,032320260319,2,1,014443,3,,0.19270921762293552,,100,False,0.0,-100.0,100,
2026-03-19,取手,3,032320260319,3,2,012694,4,,0.14882552368373048,,100,False,0.0,-100.0,100,
2026-03-19,取手,3,032320260319,4,5,014257,2,,0.08583781567225023,,100,False,0.0,-100.0,100,
2026-03-19,取手,3,032320260319,5,3,012005,5,,0.03763789822542798,,100,False,0.0,-100.0,100,
2026-03-19,取手,3,032320260319,6,4,012406,6,,0.020063203862567134,,100,False,0.0,-100.0,100,
2026-03-19,取手,3,032320260319,7,6,012970,7,,1.622611612385117e-06,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,6,064220260319,1,2,015442,6,,0.36017669147248854,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,6,064220260319,2,3,015326,2,,0.19846564166027583,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,6,064220260319,3,7,015375,1,,0.19846564166027583,,100,True,,,0,
2026-03-19,名古屋,6,064220260319,4,1,014881,5,,0.10409965344410008,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,6,064220260319,5,5,013996,4,,0.06004136012898596,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,6,064220260319,6,4,012669,3,,0.05023404207998683,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,6,064220260319,7,6,014740,7,,0.028516969553886995,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,12,124220260319,1,1,015822,3,,0.28148698354481905,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,12,124220260319,2,2,014210,4,,0.19573279314383968,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,12,124220260319,3,4,014322,6,,0.15510580259884807,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,12,124220260319,4,5,014317,1,,0.12048997544731685,,100,True,,,0,
2026-03-19,名古屋,12,124220260319,5,3,015604,2,,0.105345761117834,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,12,124220260319,6,7,013685,7,,0.10257953909120246,,100,False,0.0,-100.0,100,
2026-03-19,名古屋,12,124220260319,7,6,015620,5,,0.03925914505613997,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,3,032420260319,1,7,013738,6,,0.27929082094096985,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,3,032420260319,2,1,013264,7,,0.146494261812031,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,3,032420260319,3,5,014357,4,,0.146494261812031,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,3,032420260319,4,2,012197,5,,0.1291967144393263,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,3,032420260319,5,3,014550,2,,0.1291967144393263,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,3,032420260319,6,4,012847,3,,0.1291967144393263,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,3,032420260319,7,6,013212,1,,0.04013051211698923,,100,True,,,0,
2026-03-19,宇都宮,8,082420260319,1,1,015818,5,,0.349361204047604,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,8,082420260319,2,2,015059,1,,0.349361204047604,,100,True,,,0,
2026-03-19,宇都宮,8,082420260319,3,5,014340,4,,0.10887097705189698,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,8,082420260319,4,3,013915,3,,0.0735111473185217,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,8,082420260319,5,4,015471,2,,0.0648311994663965,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,8,082420260319,6,7,014102,6,,0.035473336803466746,,100,False,0.0,-100.0,100,
2026-03-19,宇都宮,8,082420260319,7,6,014575,7,,0.01859093126451016,,100,False,0.0,-100.0,100,
2026-03-19,小倉,6,068120260319,1,6,015587,1,,0.7391951835176589,,100,True,,,0,
2026-03-19,小倉,6,068120260319,2,5,015153,4,,0.13168560276442853,,100,False,0.0,-100.0,100,
2026-03-19,小倉,6,068120260319,3,1,015667,2,,0.10169819085338491,,100,False,0.0,-100.0,100,
2026-03-19,小倉,6,068120260319,4,2,015307,5,,0.013709957035876208,,100,False,0.0,-100.0,100,
2026-03-19,小倉,6,068120260319,5,4,014924,6,,0.013709957035876208,,100,False,0.0,-100.0,100,
2026-03-19,小倉,6,068120260319,6,3,015391,3,,1.1087927752764883e-06,,100,False,0.0,-100.0,100,
2026-03-19,小倉,11,118120260319,1,3,015613,7,,0.47258980890051655,,100,False,0.0,-100.0,100,
2026-03-19,小倉,11,118120260319,2,2,015651,2,,0.1837389449665756,,100,False,0.0,-100.0,100,
2026-03-19,小倉,11,118120260319,3,7,013497,6,,0.14560143995269623,,100,False,0.0,-100.0,100,
2026-03-19,小倉,11,118120260319,4,1,013966,5,,0.06735354780420477,,100,False,0.0,-100.0,100,
2026-03-19,小倉,11,118120260319,5,4,014222,1,,0.06735354780420477,,100,True,,,0,
2026-03-19,小倉,11,118120260319,6,5,013936,4,,0.044048473168283156,,100,False,0.0,-100.0,100,
2026-03-19,小倉,11,118120260319,7,6,014225,3,,0.019314237403518904,,100,False,0.0,-100.0,100,
2026-03-19,武雄,2,028420260319,1,2,015924,1,,0.5412756625736036,,100,True,,,0,
2026-03-19,武雄,2,028420260319,2,4,014490,5,,0.21044342748045533,,100,False,0.0,-100.0,100,
2026-03-19,武雄,2,028420260319,3,1,013069,4,,0.11326320277809825,,100,False,0.0,-100.0,100,
2026-03-19,武雄,2,028420260319,4,3,012982,2,,0.07714266268081596,,100,False,0.0,-100.0,100,
2026-03-19,武雄,2,028420260319,5,7,013797,7,,0.023961712748532347,,100,False,0.0,-100.0,100,
2026-03-19,武雄,2,028420260319,6,6,014555,6,,0.02212135439825847,,100,False,0.0,-100.0,100,
2026-03-19,武雄,2,028420260319,7,5,013217,3,,0.01179197734023601,,100,False,0.0,-100.0,100,
2026-03-19,武雄,7,078420260319,1,1,015637,1,,0.5680718797340943,,100,True,,,0,
2026-03-19,武雄,7,078420260319,2,4,015753,2,,0.1817572386178701,,100,False,0.0,-100.0,100,
2026-03-19,武雄,7,078420260319,3,3,013638,3,,0.14415276234781094,,100,False,0.0,-100.0,100,
2026-03-19,武雄,7,078420260319,4,5,014625,4,,0.06956196000801082,,100,False,0.0,-100.0,100,
2026-03-19,武雄,7,078420260319,5,6,012473,5,,0.03645615929221379,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,1,1,015789,2,,0.16433160599016455,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,2,9,015518,4,,0.16433160599016455,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,3,2,015341,6,,0.1580288283031885,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,4,5,014861,5,,0.1580288283031885,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,5,7,014002,1,,0.1580288283031885,,100,True,,,0,
2026-03-19,防府,1,016320260319,6,3,014554,8,,0.06764394361129561,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,7,4,014020,3,,0.057588895110962636,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,8,6,013961,9,,0.04567410010149333,,100,False,0.0,-100.0,100,
2026-03-19,防府,1,016320260319,9,8,015647,7,,0.026343364286353817,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,1,1,015431,3,,0.1717643130101385,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,2,7,015412,1,,0.1717643130101385,,100,True,,,0,
2026-03-19,防府,3,036320260319,3,3,014794,6,,0.14734226824687527,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,4,2,015479,8,,0.11943681489113732,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,5,8,015268,2,,0.0946460873315492,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,6,9,015052,5,,0.0946460873315492,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,7,4,014837,7,,0.07352339208260969,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,8,5,014996,4,,0.064282341084002,,100,False,0.0,-100.0,100,
2026-03-19,防府,3,036320260319,9,6,015598,9,,0.06259438301200033,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,1,1,014089,1,,0.2253738731061592,,100,True,,,0,
2026-03-19,防府,8,086320260319,2,2,015799,9,,0.15339509238287957,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,3,7,014484,4,,0.15339509238287957,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,4,4,015038,7,,0.12653803917106224,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,5,9,015243,3,,0.10372320296363005,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,6,3,014182,6,,0.10257274128452382,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,7,5,014029,2,,0.05520589231371178,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,8,8,015815,8,,0.05520589231371178,,100,False,0.0,-100.0,100,
2026-03-19,防府,8,086320260319,9,6,015390,5,,0.024590174081442064,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,1,011320260320,1,1,015221,2,,0.5052978476202754,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,1,011320260320,2,2,015492,1,,0.3013562209502281,,100,True,,,0,
2026-03-20,いわき平,1,011320260320,3,3,015498,3,,0.12525889147412575,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,1,011320260320,4,4,015150,4,,0.03431331302595922,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,1,011320260320,5,5,015941,6,,0.01688618062977653,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,1,011320260320,6,6,015402,5,,0.01688618062977653,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,1,011320260320,7,7,015316,7,,1.3656698584331767e-06,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,6,061320260320,1,4,015688,1,,0.33129678261641304,,100,True,,,0,
2026-03-20,いわき平,6,061320260320,2,1,015348,2,,0.27329195872397705,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,6,061320260320,3,2,014669,3,,0.17555053889261826,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,6,061320260320,4,3,013259,6,,0.09208017119622364,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,6,061320260320,5,5,014223,5,,0.09208017119622364,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,6,061320260320,6,7,013838,7,,0.023287027831519192,,100,False,0.0,-100.0,100,
2026-03-20,いわき平,6,061320260320,7,6,013983,4,,0.01241334954302517,,100,False,0.0,-100.0,100,
2026-03-20,前橋,2,022220260320,1,5,014820,3,,0.3449577594570165,,100,False,0.0,-100.0,100,
2026-03-20,前橋,2,022220260320,2,7,014164,5,,0.18278934099394814,,100,False,0.0,-100.0,100,
2026-03-20,前橋,2,022220260320,3,1,013555,1,,0.14199522415904514,,100,True,,,0,
2026-03-20,前橋,2,022220260320,4,3,014193,6,,0.14199522415904514,,100,False,0.0,-100.0,100,
2026-03-20,前橋,2,022220260320,5,4,014579,2,,0.14199522415904514,,100,False,0.0,-100.0,100,
2026-03-20,前橋,2,022220260320,6,2,015241,7,,0.04626618174535617,,100,False,0.0,-100.0,100,
2026-03-20,前橋,2,022220260320,7,6,013314,4,,1.0453265438091407e-06,,100,False,0.0,-100.0,100,
2026-03-20,前橋,7,072220260320,1,2,013772,6,,0.37031583842104077,,100,False,0.0,-100.0,100,
2026-03-20,前橋,7,072220260320,2,1,014262,2,,0.1524333894358812,,100,False,0.0,-100.0,100,
2026-03-20,前橋,7,072220260320,3,7,015296,1,,0.1524333894358812,,100,True,,,0,
2026-03-20,前橋,7,072220260320,4,3,013407,4,,0.10292507379391982,,100,False,0.0,-100.0,100,
2026-03-20,前橋,7,072220260320,5,5,014995,5,,0.10292507379391982,,100,False,0.0,-100.0,100,
2026-03-20,前橋,7,072220260320,6,4,014558,3,,0.09077202890487257,,100,False,0.0,-100.0,100,
2026-03-20,前橋,7,072220260320,7,6,015244,7,,0.028195206214484604,,100,False,0.0,-100.0,100,
2026-03-20,取手,1,012320260320,1,2,015100,2,,0.4714654795401678,,100,False,0.0,-100.0,100,
2026-03-20,取手,1,012320260320,2,4,012634,3,,0.22281635423549506,,100,False,0.0,-100.0,100,
2026-03-20,取手,1,012320260320,3,5,014019,1,,0.17308918558340794,,100,True,,,0,
2026-03-20,取手,1,012320260320,4,1,013023,4,,0.1168721450400829,,100,False,0.0,-100.0,100,
2026-03-20,取手,1,012320260320,5,7,012810,5,,0.015755561369820554,,100,False,0.0,-100.0,100,
2026-03-20,取手,1,012320260320,6,6,011766,6,,1.2742310257842373e-06,,100,False,0.0,-100.0,100,
2026-03-20,取手,6,062320260320,1,7,015870,1,,0.6591114609261903,,100,True,,,0,
2026-03-20,取手,6,062320260320,2,3,015708,6,,0.1307174232622982,,100,False,0.0,-100.0,100,
2026-03-20,取手,6,062320260320,3,2,013521,2,,0.07784046373728921,,100,False,0.0,-100.0,100,
2026-03-20,取手,6,062320260320,4,5,014242,5,,0.07784046373728921,,100,False,0.0,-100.0,100,
2026-03-20,取手,6,062320260320,5,4,011935,4,,0.042591545580182036,,100,False,0.0,-100.0,100,
2026-03-20,取手,6,062320260320,6,6,014067,3,,0.011898642756751008,,100,False,0.0,-100.0,100,
2026-03-20,小倉,5,058120260320,1,3,015756,1,,0.6495621191857841,,100,True,,,0,
2026-03-20,小倉,5,058120260320,2,4,015153,2,,0.12882356248129626,,100,False,0.0,-100.0,100,
2026-03-20,小倉,5,058120260320,3,7,015491,3,,0.11263191140276067,,100,False,0.0,-100.0,100,
2026-03-20,小倉,5,058120260320,4,5,015667,4,,0.0869834012341524,,100,False,0.0,-100.0,100,
2026-03-20,小倉,5,058120260320,5,1,015496,5,,0.021998057335312383,,100,False,0.0,-100.0,100,
2026-03-20,小倉,5,058120260320,6,6,014924,6,,9.483606940112448e-07,,100,False,0.0,-100.0,100,
2026-03-20,小倉,10,108120260320,1,5,015613,2,,0.40880820192793565,,100,False,0.0,-100.0,100,
2026-03-20,小倉,10,108120260320,2,2,015921,6,,0.26757326500726036,,100,False,0.0,-100.0,100,
2026-03-20,小倉,10,108120260320,3,7,013936,4,,0.11453423431904407,,100,False,0.0,-100.0,100,
2026-03-20,小倉,10,108120260320,4,1,014304,5,,0.10013858865515048,,100,False,0.0,-100.0,100,
2026-03-20,小倉,10,108120260320,5,4,013966,3,,0.07733505475961583,,100,False,0.0,-100.0,100,
2026-03-20,小倉,10,108120260320,6,6,014334,1,,0.02118509840392882,,100,True,,,0,
2026-03-20,小倉,10,108120260320,7,3,012838,7,,0.010425556927064816,,100,False,0.0,-100.0,100,
2026-03-20,武雄,3,038420260320,1,1,015209,1,,0.36375674491317855,,100,True,,,0,
2026-03-20,武雄,3,038420260320,2,4,015924,4,,0.3553468690131995,,100,False,0.0,-100.0,100,
2026-03-20,武雄,3,038420260320,3,5,015933,2,,0.13354606320043266,,100,False,0.0,-100.0,100,
2026-03-20,武雄,3,038420260320,4,2,013822,3,,0.07952488069590984,,100,False,0.0,-100.0,100,
2026-03-20,武雄,3,038420260320,5,3,013069,6,,0.0435131988980663,,100,False,0.0,-100.0,100,
2026-03-20,武雄,3,038420260320,6,6,013788,5,,0.012156121639606618,,100,False,0.0,-100.0,100,
2026-03-20,武雄,3,038420260320,7,7,013217,7,,0.012156121639606618,,100,False,0.0,-100.0,100,
2026-03-20,武雄,8,088420260320,1,1,014775,1,,0.4891015376213185,,100,True,,,0,
2026-03-20,武雄,8,088420260320,2,2,014475,3,,0.19620659561279508,,100,False,0.0,-100.0,100,
2026-03-20,武雄,8,088420260320,3,3,015377,5,,0.1524180752226924,,100,False,0.0,-100.0,100,
2026-03-20,武雄,8,088420260320,4,5,014255,2,,0.10291473343129728,,100,False,0.0,-100.0,100,
2026-03-20,武雄,8,088420260320,5,6,015845,4,,0.05935793605542804,,100,False,0.0,-100.0,100,
2026-03-20,武雄,8,088420260320,6,7,012628,6,,1.1220564686606718e-06,,100,False,0.0,-100.0,100,
2026-03-20,熊本,2,028720260320,1,5,013400,3,,0.26822131804420185,,100,False,0.0,-100.0,100,
2026-03-20,熊本,2,028720260320,2,2,014439,2,,0.233378614719647,,100,False,0.0,-100.0,100,
2026-03-20,熊本,2,028720260320,3,1,015748,5,,0.18650847403448287,,100,False,0.0,-100.0,100,
2026-03-20,熊本,2,028720260320,4,3,015099,1,,0.18650847403448287,,100,True,,,0,
