date,venue,race_no,race_id,start_at,close_at,seconds_to_close_at_prediction,strategy_version,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-08-18,豊橋,2,024520260818,1787010600,1787010300,2063,near_close_v2_20260805,quinella_place,ワイド,1,5-7,0.3625675633796913,12.6,357,True,100,1260.0,1160.0,100,357.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-08-18T08:10:36+09:00,5-40 minutes before close
