date,venue,race_no,race_id,start_at,close_at,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-07-21,京王閣,4,042720260721,1784638200,1784637900,trio,3連複,3,1-2-6,0.10464638256857453,140.2,1367,True,500,70100.0,69600.0,500,6835.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-21T15:49:02+09:00,daily morning snapshot
2026-07-21,京王閣,6,062720260721,1784640600,1784640300,trifecta,3連単,3,7-1-2,0.08394414977248382,129.9,990,True,400,51960.0,51560.0,400,3960.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-21T15:49:02+09:00,daily morning snapshot
2026-07-21,京王閣,7,072720260721,1784641800,1784641500,trifecta,3連単,1,2-3-1,0.106514234195871,98.4,948,True,400,39360.0,38960.0,400,3792.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-21T15:49:02+09:00,daily morning snapshot
2026-07-21,豊橋,3,034520260721,1784636400,1784636100,trio,3連複,2,1-2-5,0.21644141626493402,42.0,809,True,300,12600.0,12300.0,300,2427.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-21T15:49:02+09:00,daily morning snapshot
2026-07-21,豊橋,7,074520260721,1784641200,1784640900,exacta,2車単,1,7-1,0.180532440342972,53.2,860,True,300,15960.0,15660.0,300,2580.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-21T15:49:02+09:00,daily morning snapshot
