date,venue,race_no,race_id,start_at,close_at,seconds_to_close_at_prediction,strategy_version,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-08-06,名古屋,4,044220260806,1786003500,1786003200,1821,near_close_v2_20260805,quinella_place,ワイド,1,1-7,0.45106451227902056,9.5,329,True,100,950.0,850.0,100,329.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-08-06T16:29:38+09:00,5-40 minutes before close
