date,venue,race_no,race_id,start_at,close_at,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-07-27,松山,4,047520260727,1785156600,1785156300,exacta,2車単,2,5-4,0.12155687318830982,144.7,1659,True,500,72350.0,71850.0,500,8295.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-27T19:58:07+09:00,daily morning snapshot
2026-07-27,松山,9,097520260727,1785162600,1785162300,quinella_place,ワイド,3,1-6,0.23974959421458134,19.8,375,True,200,3960.0,3760.0,200,750.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-27T19:58:07+09:00,daily morning snapshot
