date,venue,race_no,race_id,start_at,close_at,seconds_to_close_at_prediction,strategy_version,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-08-31,西武園,4,042620260831,1788146340,1788146040,2271,near_close_v2_20260805,quinella_place,ワイド,3,4-6,0.18411094157126626,31.2,474,True,100,3120.0,3020.0,100,474.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-08-31T11:36:08+09:00,5-40 minutes before close
