date,venue,race_no,race_id,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen
2026-07-03,函館,6,061120260703,trio,3連複,3,2-3-7,0.09005611931223263,135.0,1116,True,400,54000.0,53600.0,400,4464.0
2026-07-03,弥彦,3,032120260703,trifecta,3連単,2,1-2-5,0.08484517787104291,155.0,1215,True,500,77500.0,77000.0,500,6075.0
2026-07-03,松阪,2,024720260703,trio,3連複,1,3-4-5,0.1981858479075167,92.2,1727,True,500,46100.0,45600.0,500,8635.0
2026-07-03,青森,7,071220260703,trifecta,3連単,2,1-5-4,0.17571042228520778,69.7,1125,True,400,27880.0,27480.0,400,4500.0
2026-07-03,青森,7,071220260703,trifecta,3連単,4,1-5-7,0.08037667078434974,137.5,1005,True,400,55000.0,54600.0,400,4020.0
