date,venue,race_no,race_id,start_at,close_at,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason,model_sha256,prediction_created_at_jst,odds_snapshot
2026-07-29,平塚,1,013520260729,1785308340,1785308040,trifecta,3連単,1,3-1-2,0.23268071520686495,53.8,1152,True,400,21520.0,21120.0,400,4608.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-29T07:43:28+09:00,daily morning snapshot
2026-07-29,平塚,8,083520260729,1785318960,1785318660,trifecta,3連単,3,2-5-7,0.07914284153890146,161.2,1176,True,400,64480.0,64080.0,400,4704.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-29T07:43:28+09:00,daily morning snapshot
2026-07-29,立川,9,092820260729,1785303540,1785303240,quinella_place,ワイド,5,1-2,0.18165661909305056,22.0,300,True,200,4400.0,4200.0,200,600.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-29T07:43:28+09:00,daily morning snapshot
2026-07-29,西武園,9,092620260729,1785334800,1785334500,trifecta,3連単,2,2-1-7,0.08960330465192096,117.7,955,True,400,47080.0,46680.0,400,3820.0,False,external holdout ROI target was not met,02f306055c6d5e2aa86381af2f1bff6fb6d903971941dfd9ad4dfe47a943b6cd,2026-07-29T07:43:28+09:00,daily morning snapshot
