date,venue,race_no,race_id,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason
2026-07-14,京王閣,1,012720260714,quinella_place,ワイド,1,3-5,0.338466021520298,12.2,313,True,200,2440.0,2240.0,200,626.0,False,external holdout ROI target was not met
2026-07-14,京王閣,2,022720260714,trifecta,3連単,4,1-2-3,0.07896144440466966,193.8,1430,True,500,96900.0,96400.0,500,7150.0,False,external holdout ROI target was not met
2026-07-14,京王閣,4,042720260714,trifecta,3連単,3,2-3-1,0.08315855543429129,121.8,913,True,400,48720.0,48320.0,400,3652.0,False,external holdout ROI target was not met
2026-07-14,京王閣,9,092720260714,exacta,2車単,2,1-2,0.21846226957677228,45.0,883,True,300,13500.0,13200.0,300,2649.0,False,external holdout ROI target was not met
2026-07-14,佐世保,8,088520260714,exacta,2車単,2,3-5,0.15492417510781725,58.1,800,True,300,17430.0,17130.0,300,2400.0,False,external holdout ROI target was not met
2026-07-14,佐世保,9,098520260714,quinella_place,ワイド,4,2-7,0.21724285123485693,30.7,567,True,200,6140.0,5940.0,200,1134.0,False,external holdout ROI target was not met
2026-07-14,函館,8,081120260714,quinella_place,ワイド,4,3-7,0.2230711705459148,20.5,357,True,200,4100.0,3900.0,200,714.0,False,external holdout ROI target was not met
