date,venue,race_no,race_id,candidate_rank,buy,trifecta_prob_approx,trifecta_odds,expected_profit_100yen,is_selected
2026-06-30,伊東,1,013720260630,1,1-3-2,0.07038125170517708,11.6,-18,False
2026-06-30,伊東,1,013720260630,2,3-1-2,0.07038125170517708,21.6,52,False
2026-06-30,伊東,1,013720260630,3,1-2-3,0.0670263822694539,7.3,-51,False
2026-06-30,伊東,1,013720260630,4,3-2-1,0.0670263822694539,25.9,74,False
2026-06-30,伊東,1,013720260630,5,2-1-3,0.06507169576292231,9.1,-41,False
2026-06-30,伊東,1,013720260630,6,2-3-1,0.06507169576292231,13.3,-13,False
2026-06-30,伊東,1,013720260630,7,1-3-4,0.037008514980381775,19.0,-30,False
2026-06-30,伊東,1,013720260630,8,3-1-4,0.037008514980381775,33.9,25,False
2026-06-30,伊東,1,013720260630,9,1-2-4,0.032596711134909355,15.3,-50,False
2026-06-30,伊東,1,013720260630,10,3-2-4,0.032596711134909355,35.8,17,False
2026-06-30,伊東,1,013720260630,11,2-1-4,0.03164609513483094,14.4,-54,False
2026-06-30,伊東,1,013720260630,12,2-3-4,0.03164609513483094,24.9,-21,False
2026-06-30,伊東,1,013720260630,13,1-4-3,0.027572118406410044,27.3,-25,False
2026-06-30,伊東,1,013720260630,14,3-4-1,0.027572118406410044,40.6,12,False
2026-06-30,伊東,1,013720260630,15,1-4-2,0.025500780157968292,23.3,-41,False
2026-06-30,伊東,1,013720260630,16,3-4-2,0.025500780157968292,44.1,12,False
2026-06-30,伊東,1,013720260630,17,2-4-1,0.02386708655830768,30.0,-28,False
2026-06-30,伊東,1,013720260630,18,2-4-3,0.02386708655830768,52.5,25,False
2026-06-30,伊東,1,013720260630,19,4-1-3,0.02287391604655544,34.1,-22,False
2026-06-30,伊東,1,013720260630,20,4-3-1,0.02287391604655544,38.6,-12,False
2026-06-30,伊東,1,013720260630,21,4-1-2,0.02115552732863013,25.4,-46,False
2026-06-30,伊東,1,013720260630,22,4-3-2,0.02115552732863013,42.1,-11,False
2026-06-30,伊東,1,013720260630,23,4-2-1,0.02039498783594062,37.8,-23,False
2026-06-30,伊東,1,013720260630,24,4-2-3,0.02039498783594062,55.5,13,False
2026-06-30,伊東,1,013720260630,25,1-3-5,0.006825642483401168,68.6,-53,False
2026-06-30,伊東,1,013720260630,26,3-1-5,0.006825642483401168,85.4,-42,False
2026-06-30,伊東,1,013720260630,27,1-2-5,0.00601195418026195,53.0,-68,False
2026-06-30,伊東,1,013720260630,28,3-2-5,0.00601195418026195,116.3,-30,False
2026-06-30,伊東,1,013720260630,29,2-1-5,0.00583662790848434,62.7,-63,False
2026-06-30,伊東,1,013720260630,30,2-3-5,0.00583662790848434,89.2,-48,False
2026-06-30,伊東,1,013720260630,31,1-5-3,0.004248747788877712,147.3,-37,False
2026-06-30,伊東,1,013720260630,32,3-5-1,0.004248747788877712,217.1,-8,False
2026-06-30,伊東,1,013720260630,33,1-5-2,0.003929563253494361,117.9,-54,False
2026-06-30,伊東,1,013720260630,34,3-5-2,0.003929563253494361,250.3,-2,False
2026-06-30,伊東,1,013720260630,35,2-5-1,0.0036996964098061267,182.6,-32,False
2026-06-30,伊東,1,013720260630,36,2-5-3,0.0036996964098061267,268.6,-1,False
2026-06-30,伊東,1,013720260630,37,5-1-3,0.0031149378642706116,436.8,36,False
2026-06-30,伊東,1,013720260630,38,5-3-1,0.0031149378642706116,360.2,12,False
2026-06-30,伊東,1,013720260630,39,5-1-2,0.002880930094367695,375.4,8,False
2026-06-30,伊東,1,013720260630,40,5-3-2,0.002880930094367695,410.1,18,False
2026-06-30,伊東,1,013720260630,41,5-2-1,0.002793882767754159,380.6,6,False
2026-06-30,伊東,1,013720260630,42,5-2-3,0.002793882767754159,525.6,47,False
2026-06-30,伊東,1,013720260630,43,1-4-5,0.0024730905488186787,90.9,-78,False
2026-06-30,伊東,1,013720260630,44,3-4-5,0.0024730905488186787,144.9,-64,False
2026-06-30,伊東,1,013720260630,45,2-4-5,0.002140766455633153,132.6,-72,False
2026-06-30,伊東,1,013720260630,46,1-5-4,0.002066278973589305,172.7,-64,False
2026-06-30,伊東,1,013720260630,47,3-5-4,0.002066278973589305,266.0,-45,False
2026-06-30,伊東,1,013720260630,48,4-1-5,0.002051683688405197,85.9,-82,False
2026-06-30,伊東,1,013720260630,49,4-3-5,0.002051683688405197,139.9,-71,False
2026-06-30,伊東,1,013720260630,50,4-2-5,0.001829335378474602,124.1,-77,False
2026-06-30,伊東,1,013720260630,51,2-5-4,0.0017992606951766203,281.7,-49,False
2026-06-30,伊東,1,013720260630,52,5-1-4,0.0015148770726820832,488.1,-26,False
2026-06-30,伊東,1,013720260630,53,5-3-4,0.0015148770726820832,557.7,-16,False
2026-06-30,伊東,1,013720260630,54,4-5-1,0.0014131412466706914,227.1,-68,False
2026-06-30,伊東,1,013720260630,55,4-5-3,0.0014131412466706914,303.3,-57,False
2026-06-30,伊東,1,013720260630,56,5-2-4,0.0013587394461954656,600.5,-18,False
2026-06-30,伊東,1,013720260630,57,4-5-2,0.0013069798893337388,297.0,-61,False
2026-06-30,伊東,1,013720260630,58,5-4-1,0.0012488308573209595,470.6,-41,False
2026-06-30,伊東,1,013720260630,59,5-4-3,0.0012488308573209595,561.5,-30,False
2026-06-30,伊東,1,013720260630,60,5-4-2,0.0011550132158008276,576.3,-33,False
2026-06-30,伊東,2,023720260630,1,1-3-2,0.1095213749018431,56.9,523,False
2026-06-30,伊東,2,023720260630,2,3-1-2,0.10446782395072399,158.8,1559,True
2026-06-30,伊東,2,023720260630,3,1-2-3,0.09765039628289934,39.2,283,False
2026-06-30,伊東,2,023720260630,4,2-1-3,0.08761714818909482,97.4,753,False
2026-06-30,伊東,2,023720260630,5,3-2-1,0.08630273606596983,219.8,1797,False
2026-06-30,伊東,2,023720260630,6,2-3-1,0.08118130089822831,189.3,1437,False
2026-06-30,伊東,2,023720260630,7,1-3-5,0.02562645165886339,129.1,231,False
2026-06-30,伊東,2,023720260630,8,3-1-5,0.024443992259768704,277.4,578,False
2026-06-30,伊東,2,023720260630,9,1-2-5,0.019534454274334482,39.4,-23,False
2026-06-30,伊東,2,023720260630,10,2-1-5,0.017527355137289806,57.8,1,False
2026-06-30,伊東,2,023720260630,11,3-2-5,0.015608427146780374,483.1,654,False
2026-06-30,伊東,2,023720260630,12,1-5-3,0.015341384615635239,164.7,153,False
2026-06-30,伊東,2,023720260630,13,2-3-5,0.014682181336432617,351.6,416,False
2026-06-30,伊東,2,023720260630,14,3-5-1,0.013893935892114842,429.0,496,False
2026-06-30,伊東,2,023720260630,15,1-5-2,0.013116025186781437,75.3,-1,False
2026-06-30,伊東,2,023720260630,16,5-1-3,0.010856444820233388,181.2,97,False
2026-06-30,伊東,2,023720260630,17,3-5-2,0.010739159159087542,573.6,516,False
2026-06-30,伊東,2,023720260630,18,2-5-1,0.010451458184778148,81.0,-15,False
2026-06-30,伊東,2,023720260630,19,5-3-1,0.010307769553060831,252.9,161,False
2026-06-30,伊東,2,023720260630,20,2-5-3,0.00944896393963898,299.0,183,False
2026-06-30,伊東,2,023720260630,21,5-1-2,0.009281652684462596,60.3,-44,False
2026-06-30,伊東,2,023720260630,22,1-3-4,0.008854216734145987,128.6,14,False
2026-06-30,伊東,2,023720260630,23,3-1-4,0.00844566419873123,311.8,163,False
2026-06-30,伊東,2,023720260630,24,5-2-1,0.008242991562065878,44.7,-63,False
2026-06-30,伊東,2,023720260630,25,5-3-2,0.00796727282068,349.2,178,False
2026-06-30,伊東,2,023720260630,26,5-2-3,0.007452331401770056,218.1,63,False
2026-06-30,伊東,2,023720260630,27,1-2-4,0.00674936562543569,19.0,-87,False
2026-06-30,伊東,2,023720260630,28,2-1-4,0.006055891124834494,32.2,-81,False
2026-06-30,伊東,2,023720260630,29,3-2-4,0.005392880710776128,221.5,19,False
2026-06-30,伊東,2,023720260630,30,2-3-4,0.005072852746581672,230.7,17,False
2026-06-30,伊東,2,023720260630,31,1-4-3,0.004973892095550269,138.4,-31,False
2026-06-30,伊東,2,023720260630,32,3-4-1,0.004518685350950603,536.5,142,False
2026-06-30,伊東,2,023720260630,33,1-4-2,0.004252399352212521,37.5,-84,False
2026-06-30,伊東,2,023720260630,34,3-4-2,0.00349266626465695,484.4,69,False
2026-06-30,伊東,2,023720260630,35,2-4-1,0.0034120444550570133,31.6,-89,False
2026-06-30,伊東,2,023720260630,36,4-1-3,0.0033771461668419198,318.7,8,False
2026-06-30,伊東,2,023720260630,37,4-3-1,0.003216488020965028,629.1,102,False
2026-06-30,伊東,2,023720260630,38,2-4-3,0.003084764292817502,122.9,-62,False
2026-06-30,伊東,2,023720260630,39,4-1-2,0.0028872709532748323,85.2,-75,False
2026-06-30,伊東,2,023720260630,40,4-2-1,0.00258198120145036,75.0,-81,False
2026-06-30,伊東,2,023720260630,41,4-3-2,0.0024861477020378083,527.1,31,False
2026-06-30,伊東,2,023720260630,42,4-2-3,0.0023343199421553304,259.8,-39,False
2026-06-30,伊東,2,023720260630,43,1-5-4,0.0010603604072571416,117.8,-88,False
2026-06-30,伊東,2,023720260630,44,1-4-5,0.0009950012637379908,69.8,-93,False
2026-06-30,伊東,2,023720260630,45,3-5-4,0.0008682035157271375,630.2,-45,False
2026-06-30,伊東,2,023720260630,46,3-4-5,0.0008172344738366505,580.0,-53,False
2026-06-30,伊東,2,023720260630,47,5-1-4,0.0007503719213984843,119.5,-91,False
2026-06-30,伊東,2,023720260630,48,4-1-5,0.0006755805392002318,118.0,-92,False
2026-06-30,伊東,2,023720260630,49,2-5-4,0.0006530901546515178,55.5,-96,False
2026-06-30,伊東,2,023720260630,50,5-3-4,0.0006441113471922292,425.0,-73,False
2026-06-30,伊東,2,023720260630,51,2-4-5,0.000617091064849021,38.3,-98,False
2026-06-30,伊東,2,023720260630,52,4-3-5,0.0005817233755526385,679.6,-60,False
2026-06-30,伊東,2,023720260630,53,5-2-4,0.0005150876115929304,34.8,-98,False
2026-06-30,伊東,2,023720260630,54,5-4-1,0.0004935804902738077,171.3,-92,False
2026-06-30,伊東,2,023720260630,55,4-5-1,0.00047357461206242726,162.8,-92,False
2026-06-30,伊東,2,023720260630,56,4-2-5,0.0004669685726578652,79.7,-96,False
2026-06-30,伊東,2,023720260630,57,5-4-3,0.00044623670414709087,381.0,-83,False
2026-06-30,伊東,2,023720260630,58,4-5-3,0.00042814977135187,493.6,-79,False
2026-06-30,伊東,2,023720260630,59,5-4-2,0.00038150740611082916,100.4,-96,False
2026-06-30,伊東,2,023720260630,60,4-5-2,0.00036604409089924337,150.1,-95,False
2026-06-30,伊東,3,033720260630,1,1-2-3,0.04939703716592221,13.6,-33,False
2026-06-30,伊東,3,033720260630,2,1-2-5,0.04939703716592221,28.7,42,False
2026-06-30,伊東,3,033720260630,3,2-1-3,0.04939703716592221,15.3,-24,False
2026-06-30,伊東,3,033720260630,4,2-1-5,0.04939703716592221,28.6,41,False
2026-06-30,伊東,3,033720260630,5,1-3-2,0.04280992551538641,11.2,-52,False
2026-06-30,伊東,3,033720260630,6,1-5-2,0.04280992551538641,52.4,124,False
2026-06-30,伊東,3,033720260630,7,2-3-1,0.04280992551538641,28.1,20,False
2026-06-30,伊東,3,033720260630,8,2-5-1,0.04280992551538641,45.6,95,False
2026-06-30,伊東,3,033720260630,9,3-1-2,0.0390967253591963,30.8,20,False
2026-06-30,伊東,3,033720260630,10,3-2-1,0.0390967253591963,61.6,141,False
2026-06-30,伊東,3,033720260630,11,5-1-2,0.0390967253591963,50.0,95,False
2026-06-30,伊東,3,033720260630,12,5-2-1,0.0390967253591963,51.3,101,False
2026-06-30,伊東,3,033720260630,13,1-3-5,0.03218731340056106,18.5,-40,False
2026-06-30,伊東,3,033720260630,14,1-5-3,0.03218731340056106,50.4,62,False
2026-06-30,伊東,3,033720260630,15,2-3-5,0.03218731340056106,106.7,243,False
2026-06-30,伊東,3,033720260630,16,2-5-3,0.03218731340056106,111.3,258,False
2026-06-30,伊東,3,033720260630,17,3-1-5,0.02939548567118677,37.2,9,False
2026-06-30,伊東,3,033720260630,18,3-2-5,0.02939548567118677,194.8,473,False
2026-06-30,伊東,3,033720260630,19,5-1-3,0.02939548567118677,68.3,101,False
2026-06-30,伊東,3,033720260630,20,5-2-3,0.02939548567118677,147.1,332,False
2026-06-30,伊東,3,033720260630,21,3-5-1,0.02593680405806364,126.6,228,False
2026-06-30,伊東,3,033720260630,22,3-5-2,0.02593680405806364,230.5,498,False
2026-06-30,伊東,3,033720260630,23,5-3-1,0.02593680405806364,95.3,147,False
2026-06-30,伊東,3,033720260630,24,5-3-2,0.02593680405806364,194.6,405,False
2026-06-30,伊東,3,033720260630,25,1-2-4,0.007154605995568628,43.7,-69,False
2026-06-30,伊東,3,033720260630,26,2-1-4,0.007154605995568628,41.2,-71,False
2026-06-30,伊東,3,033720260630,27,1-3-4,0.00466197081139454,31.8,-85,False
2026-06-30,伊東,3,033720260630,28,1-5-4,0.00466197081139454,38.2,-82,False
2026-06-30,伊東,3,033720260630,29,2-3-4,0.00466197081139454,159.4,-26,False
2026-06-30,伊東,3,033720260630,30,2-5-4,0.00466197081139454,34.9,-84,False
2026-06-30,伊東,3,033720260630,31,1-4-2,0.004608222059411881,129.5,-40,False
2026-06-30,伊東,3,033720260630,32,2-4-1,0.004608222059411881,99.8,-54,False
2026-06-30,伊東,3,033720260630,33,3-1-4,0.004257605923191166,62.2,-74,False
2026-06-30,伊東,3,033720260630,34,3-2-4,0.004257605923191166,276.3,18,False
2026-06-30,伊東,3,033720260630,35,5-1-4,0.004257605923191166,30.5,-87,False
2026-06-30,伊東,3,033720260630,36,5-2-4,0.004257605923191166,38.7,-84,False
2026-06-30,伊東,3,033720260630,37,1-4-3,0.0034647639737742314,138.6,-52,False
2026-06-30,伊東,3,033720260630,38,1-4-5,0.0034647639737742314,92.2,-68,False
2026-06-30,伊東,3,033720260630,39,2-4-3,0.0034647639737742314,236.1,-18,False
2026-06-30,伊東,3,033720260630,40,2-4-5,0.0034647639737742314,87.7,-70,False
2026-06-30,伊東,3,033720260630,41,4-1-2,0.003436218998363499,353.2,21,False
2026-06-30,伊東,3,033720260630,42,4-2-1,0.003436218998363499,339.9,17,False
2026-06-30,伊東,3,033720260630,43,3-4-1,0.002878923618544933,382.1,10,False
2026-06-30,伊東,3,033720260630,44,3-4-2,0.002878923618544933,667.3,92,False
2026-06-30,伊東,3,033720260630,45,5-4-1,0.002878923618544933,22.0,-94,False
2026-06-30,伊東,3,033720260630,46,5-4-2,0.002878923618544933,30.6,-91,False
2026-06-30,伊東,3,033720260630,47,3-5-4,0.0028244997393441673,218.2,-38,False
2026-06-30,伊東,3,033720260630,48,5-3-4,0.0028244997393441673,159.9,-55,False
2026-06-30,伊東,3,033720260630,49,4-1-3,0.002583575105112855,413.7,7,False
2026-06-30,伊東,3,033720260630,50,4-1-5,0.002583575105112855,242.0,-37,False
2026-06-30,伊東,3,033720260630,51,4-2-3,0.002583575105112855,646.9,67,False
2026-06-30,伊東,3,033720260630,52,4-2-5,0.002583575105112855,237.3,-39,False
2026-06-30,伊東,3,033720260630,53,4-3-1,0.002350615888951304,584.9,37,False
2026-06-30,伊東,3,033720260630,54,4-3-2,0.002350615888951304,938.3,121,False
2026-06-30,伊東,3,033720260630,55,4-5-1,0.002350615888951304,148.5,-65,False
2026-06-30,伊東,3,033720260630,56,4-5-2,0.002350615888951304,140.2,-67,False
2026-06-30,伊東,3,033720260630,57,3-4-5,0.0021645638400627017,560.4,21,False
2026-06-30,伊東,3,033720260630,58,5-4-3,0.0021645638400627017,78.0,-83,False
2026-06-30,伊東,3,033720260630,59,4-3-5,0.001767347394118238,644.6,14,False
2026-06-30,伊東,3,033720260630,60,4-5-3,0.001767347394118238,288.9,-49,False
2026-06-30,伊東,4,043720260630,1,1-3-2,0.05268552999554673,5.0,-74,False
2026-06-30,伊東,4,043720260630,2,3-1-2,0.05268552999554673,5.4,-72,False
2026-06-30,伊東,4,043720260630,3,1-2-3,0.0447675905292211,6.2,-72,False
2026-06-30,伊東,4,043720260630,4,3-2-1,0.0447675905292211,22.2,-1,False
2026-06-30,伊東,4,043720260630,5,2-1-3,0.04043356699367116,11.8,-52,False
2026-06-30,伊東,4,043720260630,6,2-3-1,0.04043356699367116,23.5,-5,False
2026-06-30,伊東,4,043720260630,7,1-3-5,0.0344260243943504,35.6,23,False
2026-06-30,伊東,4,043720260630,8,3-1-5,0.0344260243943504,43.0,48,False
2026-06-30,伊東,4,043720260630,9,1-5-3,0.02567451211550838,74.0,90,False
2026-06-30,伊東,4,043720260630,10,3-5-1,0.02567451211550838,82.8,113,False
2026-06-30,伊東,4,043720260630,11,1-2-5,0.02129330267479619,35.1,-25,False
2026-06-30,伊東,4,043720260630,12,3-2-5,0.02129330267479619,68.7,46,False
2026-06-30,伊東,4,043720260630,13,5-1-3,0.021278803770447555,51.5,10,False
2026-06-30,伊東,4,043720260630,14,5-3-1,0.021278803770447555,68.5,46,False
2026-06-30,伊東,4,043720260630,15,2-1-5,0.019231863275194876,47.5,-9,False
2026-06-30,伊東,4,043720260630,16,2-3-5,0.019231863275194876,99.2,91,False
2026-06-30,伊東,4,043720260630,17,1-5-2,0.01868899671086151,65.5,22,False
2026-06-30,伊東,4,043720260630,18,3-5-2,0.01868899671086151,85.2,59,False
2026-06-30,伊東,4,043720260630,19,5-1-2,0.01548927169045399,47.2,-27,False
2026-06-30,伊東,4,043720260630,20,5-3-2,0.01548927169045399,120.8,87,False
2026-06-30,伊東,4,043720260630,21,2-5-1,0.014912623394691932,116.4,74,False
2026-06-30,伊東,4,043720260630,22,2-5-3,0.014912623394691932,166.9,149,False
2026-06-30,伊東,4,043720260630,23,1-3-4,0.014512141430873702,78.9,15,False
2026-06-30,伊東,4,043720260630,24,3-1-4,0.014512141430873702,94.2,37,False
2026-06-30,伊東,4,043720260630,25,5-2-1,0.013684241338676574,73.1,0,False
2026-06-30,伊東,4,043720260630,26,5-2-3,0.013684241338676574,115.7,58,False
2026-06-30,伊東,4,043720260630,27,1-4-3,0.009549229239625312,280.7,168,False
2026-06-30,伊東,4,043720260630,28,3-4-1,0.009549229239625312,478.8,357,False
2026-06-30,伊東,4,043720260630,29,1-2-4,0.008976099488204483,34.0,-69,False
2026-06-30,伊東,4,043720260630,30,3-2-4,0.008976099488204483,131.9,18,False
2026-06-30,伊東,4,043720260630,31,2-1-4,0.00810710864059737,43.6,-65,False
2026-06-30,伊東,4,043720260630,32,2-3-4,0.00810710864059737,113.6,-8,False
2026-06-30,伊東,4,043720260630,33,4-1-3,0.0072619376192690965,1013.7,636,False
2026-06-30,伊東,4,043720260630,34,4-3-1,0.0072619376192690965,1291.7,838,False
2026-06-30,伊東,4,043720260630,35,1-4-2,0.006951077124570561,200.0,39,False
2026-06-30,伊東,4,043720260630,36,3-4-2,0.006951077124570561,464.2,223,False
2026-06-30,伊東,4,043720260630,37,2-4-1,0.005623642101087289,161.2,-9,False
2026-06-30,伊東,4,043720260630,38,2-4-3,0.005623642101087289,227.8,28,False
2026-06-30,伊東,4,043720260630,39,4-1-2,0.0052861112869608375,528.6,179,False
2026-06-30,伊東,4,043720260630,40,4-3-2,0.0052861112869608375,1251.3,561,False
2026-06-30,伊東,4,043720260630,41,1-5-4,0.005147852996678225,257.5,33,False
2026-06-30,伊東,4,043720260630,42,3-5-4,0.005147852996678225,404.4,108,False
2026-06-30,伊東,4,043720260630,43,4-2-1,0.0047350387012855205,547.6,159,False
2026-06-30,伊東,4,043720260630,44,4-2-3,0.0047350387012855205,973.7,361,False
2026-06-30,伊東,4,043720260630,45,1-4-5,0.004542005189616656,488.3,122,False
2026-06-30,伊東,4,043720260630,46,3-4-5,0.004542005189616656,755.5,243,False
2026-06-30,伊東,4,043720260630,47,5-1-4,0.004266494072510922,309.2,32,False
2026-06-30,伊東,4,043720260630,48,5-3-4,0.004266494072510922,638.1,172,False
2026-06-30,伊東,4,043720260630,49,4-1-5,0.0034540754573703014,1483.1,412,False
2026-06-30,伊東,4,043720260630,50,4-3-5,0.0034540754573703014,3203.5,1007,False
2026-06-30,伊東,4,043720260630,51,5-4-1,0.003074729414670549,897.3,176,False
2026-06-30,伊東,4,043720260630,52,5-4-3,0.003074729414670549,1562.7,380,False
2026-06-30,伊東,4,043720260630,53,2-5-4,0.002990046809276188,348.9,4,False
2026-06-30,伊東,4,043720260630,54,4-5-1,0.002821279332174819,1731.6,389,False
2026-06-30,伊東,4,043720260630,55,4-5-3,0.002821279332174819,3408.0,861,False
2026-06-30,伊東,4,043720260630,56,5-2-4,0.0027437507854345213,329.9,-9,False
2026-06-30,伊東,4,043720260630,57,2-4-5,0.00267483489679921,447.4,20,False
2026-06-30,伊東,4,043720260630,58,4-2-5,0.002252178664329395,1380.8,211,False
2026-06-30,伊東,4,043720260630,59,5-4-2,0.0022381577363200147,910.0,104,False
2026-06-30,伊東,4,043720260630,60,4-5-2,0.002053666294503322,1436.5,195,False
2026-06-30,伊東,5,053720260630,1,1-3-4,0.02936087757567984,126.0,270,False
2026-06-30,伊東,5,053720260630,2,1-4-3,0.02936087757567984,257.1,655,False
2026-06-30,伊東,5,053720260630,3,1-3-2,0.02262576587373178,51.5,17,False
2026-06-30,伊東,5,053720260630,4,1-4-2,0.02262576587373178,174.1,294,False
2026-06-30,伊東,5,053720260630,5,1-3-7,0.022314728243888648,87.2,95,False
2026-06-30,伊東,5,053720260630,6,1-4-7,0.022314728243888648,351.2,684,False
2026-06-30,伊東,5,053720260630,7,1-2-3,0.021206761289422265,15.9,-66,False
2026-06-30,伊東,5,053720260630,8,1-2-4,0.021206761289422265,22.3,-53,False
2026-06-30,伊東,5,053720260630,9,1-7-3,0.020854828244657623,97.7,104,False
2026-06-30,伊東,5,053720260630,10,1-7-4,0.020854828244657623,213.3,345,False
2026-06-30,伊東,5,053720260630,11,3-1-4,0.018602626216407004,324.7,504,False
2026-06-30,伊東,5,053720260630,12,4-1-3,0.018602626216407004,874.6,1527,False
2026-06-30,伊東,5,053720260630,13,1-2-7,0.016117471757671673,34.8,-44,False
2026-06-30,伊東,5,053720260630,14,1-7-2,0.016070924991402828,84.0,35,False
2026-06-30,伊東,5,053720260630,15,3-1-2,0.014335357120170275,103.6,49,False
2026-06-30,伊東,5,053720260630,16,4-1-2,0.014335357120170275,594.2,752,False
2026-06-30,伊東,5,053720260630,17,3-1-7,0.014138288188824647,122.3,73,False
2026-06-30,伊東,5,053720260630,18,4-1-7,0.014138288188824647,1064.4,1405,False
2026-06-30,伊東,5,053720260630,19,2-1-3,0.013009315840301095,43.0,-44,False
2026-06-30,伊東,5,053720260630,20,2-1-4,0.013009315840301095,49.9,-35,False
2026-06-30,伊東,5,053720260630,21,7-1-3,0.012774674412071856,125.7,61,False
2026-06-30,伊東,5,053720260630,22,7-1-4,0.012774674412071856,384.7,391,False
2026-06-30,伊東,5,053720260630,23,3-4-1,0.010648243950153614,808.9,761,False
2026-06-30,伊東,5,053720260630,24,4-3-1,0.010648243950153614,1435.0,1428,False
2026-06-30,伊東,5,053720260630,25,2-1-7,0.009887284426937398,77.8,-23,False
2026-06-30,伊東,5,053720260630,26,7-1-2,0.009844283149087632,119.2,17,False
2026-06-30,伊東,5,053720260630,27,3-2-1,0.007902943249855444,140.3,11,False
2026-06-30,伊東,5,053720260630,28,4-2-1,0.007902943249855444,749.4,492,False
2026-06-30,伊東,5,053720260630,29,3-7-1,0.0077810455675652234,125.6,-2,False
2026-06-30,伊東,5,053720260630,30,4-7-1,0.0077810455675652234,2050.1,1495,False
2026-06-30,伊東,5,053720260630,31,2-3-1,0.007651802385267362,155.8,19,False
2026-06-30,伊東,5,053720260630,32,2-4-1,0.007651802385267362,291.9,123,False
2026-06-30,伊東,5,053720260630,33,7-3-1,0.007522738295207293,121.8,-8,False
2026-06-30,伊東,5,053720260630,34,7-4-1,0.007522738295207293,1226.1,822,False
2026-06-30,伊東,5,053720260630,35,2-7-1,0.005599398274549765,253.4,42,False
2026-06-30,伊東,5,053720260630,36,7-2-1,0.005591192848710706,178.5,0,False
2026-06-30,伊東,5,053720260630,37,3-4-2,0.002304363107333124,1350.0,211,False
2026-06-30,伊東,5,053720260630,38,4-3-2,0.002304363107333124,2334.1,438,False
2026-06-30,伊東,5,053720260630,39,3-4-7,0.00227268490279398,1403.8,219,False
2026-06-30,伊東,5,053720260630,40,4-3-7,0.00227268490279398,2913.3,562,False
2026-06-30,伊東,5,053720260630,41,3-2-4,0.002219358843396097,820.9,82,False
2026-06-30,伊東,5,053720260630,42,4-2-3,0.002219358843396097,2083.1,362,False
2026-06-30,伊東,5,053720260630,43,3-7-4,0.002185126698405655,740.8,62,False
2026-06-30,伊東,5,053720260630,44,4-7-3,0.002185126698405655,3150.2,588,False
2026-06-30,伊東,5,053720260630,45,2-3-4,0.0021488317396146173,596.1,28,False
2026-06-30,伊東,5,053720260630,46,2-4-3,0.0021488317396146173,691.9,49,False
2026-06-30,伊東,5,053720260630,47,7-3-4,0.0021125870747367662,762.7,61,False
2026-06-30,伊東,5,053720260630,48,7-4-3,0.0021125870747367662,1684.6,256,False
2026-06-30,伊東,5,053720260630,49,3-2-7,0.0016867475891482512,392.9,-34,False
2026-06-30,伊東,5,053720260630,50,4-2-7,0.0016867475891482512,3490.7,489,False
2026-06-30,伊東,5,053720260630,51,3-7-2,0.0016838789969792682,282.8,-52,False
2026-06-30,伊東,5,053720260630,52,4-7-2,0.0016838789969792682,3725.7,527,False
2026-06-30,伊東,5,053720260630,53,2-3-7,0.0016331458822287056,654.5,7,False
2026-06-30,伊東,5,053720260630,54,2-4-7,0.0016331458822287056,1378.9,125,False
2026-06-30,伊東,5,053720260630,55,7-3-2,0.0016279792869835297,252.4,-59,False
2026-06-30,伊東,5,053720260630,56,7-4-2,0.0016279792869835297,2094.4,241,False
2026-06-30,伊東,5,053720260630,57,2-7-3,0.0015724615102792466,785.9,24,False
2026-06-30,伊東,5,053720260630,58,2-7-4,0.0015724615102792466,1340.7,111,False
2026-06-30,伊東,5,053720260630,59,7-2-3,0.001570157206196071,335.1,-47,False
2026-06-30,伊東,5,053720260630,60,7-2-4,0.001570157206196071,983.4,54,False
2026-06-30,伊東,6,063720260630,1,1-2-3,0.05774154981547199,6.1,-65,False
2026-06-30,伊東,6,063720260630,2,1-2-5,0.05774154981547199,24.4,41,False
2026-06-30,伊東,6,063720260630,3,1-3-2,0.039376445610070206,11.4,-55,False
2026-06-30,伊東,6,063720260630,4,1-5-2,0.039376445610070206,53.1,109,False
2026-06-30,伊東,6,063720260630,5,1-2-4,0.03932220238329633,5.6,-78,False
2026-06-30,伊東,6,063720260630,6,2-1-3,0.03734046678114169,27.2,2,False
2026-06-30,伊東,6,063720260630,7,2-1-5,0.03734046678114169,62.3,133,False
2026-06-30,伊東,6,063720260630,8,2-1-4,0.02542899171475599,27.5,-30,False
2026-06-30,伊東,6,063720260630,9,1-4-2,0.025301298607136955,8.6,-78,False
2026-06-30,伊東,6,063720260630,10,3-1-2,0.021704985711569147,85.9,86,False
2026-06-30,伊東,6,063720260630,11,5-1-2,0.021704985711569147,599.3,1201,False
2026-06-30,伊東,6,063720260630,12,2-3-1,0.015443492808626913,69.0,7,False
2026-06-30,伊東,6,063720260630,13,2-5-1,0.015443492808626913,325.4,403,False
2026-06-30,伊東,6,063720260630,14,1-3-5,0.01460923199446083,38.9,-43,False
2026-06-30,伊東,6,063720260630,15,1-5-3,0.01460923199446083,67.5,-1,False
2026-06-30,伊東,6,063720260630,16,4-1-2,0.013569591611584608,43.9,-40,False
2026-06-30,伊東,6,063720260630,17,3-2-1,0.013163676991832171,130.3,72,False
2026-06-30,伊東,6,063720260630,18,5-2-1,0.013163676991832171,970.8,1178,False
