date,venue,race_no,race_id,bet_type,bet_label,candidate_rank,buy,prob,odds_used,expected_profit_100yen,is_selected,stake_yen,return_if_hit_yen,profit_if_hit_yen,loss_amount_yen,expected_profit_yen,purchase_authorized,authorization_reason
2026-07-16,いわき平,7,071320260716,quinella,2車複,2,2-4,0.07176419719436891,186.0,1235,True,500,93000.0,92500.0,500,6175.0,False,external holdout ROI target was not met
2026-07-16,奈良,2,025320260716,quinella,2車複,2,1-3,0.27501998015849505,81.7,2147,True,500,40850.0,40350.0,500,10735.0,False,external holdout ROI target was not met
2026-07-16,奈良,2,025320260716,quinella,2車複,3,1-2,0.20915886667332717,81.7,1609,True,500,40850.0,40350.0,500,8045.0,False,external holdout ROI target was not met
2026-07-16,奈良,7,075320260716,trio,3連複,1,1-2-3,0.40307109213089337,24.0,867,True,300,7200.0,6900.0,300,2601.0,False,external holdout ROI target was not met
2026-07-16,西武園,3,032620260716,quinella_place,ワイド,3,2-3,0.4179550565215389,9.7,305,True,200,1940.0,1740.0,200,610.0,False,external holdout ROI target was not met
2026-07-16,西武園,3,032620260716,trifecta,3連単,2,1-3-2,0.08663351624678325,144.1,1148,True,400,57640.0,57240.0,400,4592.0,False,external holdout ROI target was not met
2026-07-16,西武園,4,042620260716,exacta,2車単,3,2-4,0.0929047475033999,103.8,864,True,300,31140.0,30840.0,300,2592.0,False,external holdout ROI target was not met
